month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202009,55111,"sauk, wi",259950,0,0,181,0.0226,-0.4958,66.5,0.0076,-0.2611,68,0,-0.2273,4,,,56,0.5556,-0.3636,149,-0.1387,0.1288,132.9066195,-0.0098,0.0126,1784,0,-0.0429,360629,-0.0352,-0.2544,330,-0.0571,-0.3279,0.8232,-0.1542,0.4555
202009,19061,"dubuque, ia",288950,-0.0034,0.1159,137,-0.068,-0.4648,53,0.0192,-0.197,76,-0.0952,-0.0952,0,,,52,-0.1333,-0.4091,72,0.1429,0.0141,126.862851,0.0187,0.2003,2250.5,0.0038,0.1016,353324,0.0232,0.1744,209,-0.0048,-0.3609,0.5255,0.097,0.2482
202009,39129,"pickaway, oh",251800,0.0074,0.2712,47,0.175,-0.621,23,0.4375,-0.0612,44,-0.3125,-0.3889,0,,,28,1.3333,-0.4167,93,0.24,0.0568,122.4663568,-0.0249,0.0702,2256,0.2038,0.2831,291992,0.0118,0.2583,140,0.2174,-0.3396,1.9787,0.1037,1.269
202009,22015,"bossier, la",239999.5,-0.0202,0.0107,348,-0.0169,-0.479,47,-0.06,-0.3333,156,-0.025,-0.1702,0,-1,-1,80,-0.1304,-0.5556,18,-0.1,0.2,121.4527621,-0.005,-0.0026,1981,-0.0095,0.0227,289119,-0.018,0.0673,366,-0.0214,-0.4641,0.0517,-0.0048,0.0293
202009,36011,"cayuga, ny",193750,-0.1191,-0.0165,161,0.0387,-0.4597,66.5,0.0231,-0.257,76,0.1875,0.1176,0,,,32,-0.3333,-0.5294,176,0.0932,0.6923,101.0887438,-0.0836,-0.0523,1879,-0.009,0.0818,289772,0.0124,0.0185,337,0.0665,-0.1617,1.0932,0.0545,0.7442
202009,27027,"clay, mn",259000,-0.0037,0.1019,228,-0.046,-0.4412,45.5,-0.09,-0.2417,84,-0.3636,-0.2759,8,0,1,92,0.2778,-0.439,55,-0.2029,17.3333,110.2673363,-0.0045,0.0645,2274,-0.0307,0.004,273459,-0.0482,0.0708,283,-0.0812,-0.3114,0.2412,-0.0475,0.2339
202009,39119,"muskingum, oh",184500,-0.0443,-0.0447,107,0,-0.6348,53,-0.1452,-0.203,92,0.6429,0,0,,,40,0.25,-0.5455,127,-0.0863,-0.0305,89.27756223,-0.0222,0.005,1888,-0.0445,-0.0269,242512,0.0359,-0.0104,234,-0.0488,-0.4481,1.1869,-0.1121,0.7398
202009,17143,"peoria, il",123950,-0.008,-0.0278,717,-0.0402,-0.4133,59.5,0.0818,-0.1793,236,-0.1449,-0.2716,4,,,292,0.1061,-0.3707,403,-0.0757,0.4091,72.28849101,-0.0015,0.0167,1705,-0.0279,-0.0698,189725,0.0032,0.0479,1120,-0.0533,-0.2573,0.5621,-0.0216,0.328
202009,39095,"lucas, oh",157550,-0.0454,0.144,675,0.0135,-0.4332,42,-0.0455,-0.1923,504,0.0769,-0.0382,204,-0.0377,6.2857,464,0.1048,0.1485,846,-0.0287,0.1816,99.47094622,-0.0194,0.1129,1607.5,-0.0299,0.0066,210733,-0.0525,0.063,1521,-0.0104,-0.2024,1.2533,-0.0545,0.6522
202009,39099,"mahoning, oh",154000,0.1004,0.1756,311,-0.0933,-0.6337,53.5,0.0288,-0.2015,180,-0.1176,-0.2857,0,,,92,-0.2813,-0.7089,522,0.0235,0.3083,81.51571084,-0.0091,0.112,1761,0.0359,0.0682,222605,0.0289,0.1919,833,-0.0234,-0.3325,1.6785,0.1916,1.2085
202009,9009,"new haven, ct",280000,-0.0313,0.0446,3078,0.0049,-0.2489,42,0,-0.3824,1224,0.0066,0.2047,68,0.0625,0.2143,472,0.18,-0.5959,0,,-1,160.4016583,0.0041,0.0779,1738,-0.0114,-0.0057,438810,0.1509,0.2456,3078,0.0049,-0.2495,0,0,-0.0007
202009,46099,"minnehaha, sd",244950,-0.0004,0.0411,880,-0.0445,-0.1182,38,0.027,-0.013,348,-0.0333,-0.0645,12,0,0.5,100,0.087,-0.5192,1,0,0,134.9007935,-0.0006,0.0719,1791.5,-0.0119,-0.025,294180,-0.0108,0.0234,881,-0.0445,-0.1181,0.0011,0.0001,0.0001
202009,29043,"christian, mo",339750,0.0616,0.2239,181,-0.0163,-0.5186,41,-0.1633,-0.2039,104,-0.1875,-0.3953,24,1,5,56,0.1667,-0.5758,348,-0.0695,0.2794,122.8713768,-0.0023,0.1003,2891.5,0.0446,0.1831,403845,0.0368,0.2486,529,-0.052,-0.1836,1.9227,-0.11,1.1992
202009,6061,"placer, ca",632550,0.0542,0.0916,852,0.0107,-0.4731,35,-0.0278,-0.3269,732,0.0167,0.2282,48,-0.0769,0.5,280,0,-0.6089,1154,0.0044,0.43,283.2473231,0.0228,0.0815,2264.5,0.0293,0.0072,1106680,0.1458,0.3458,2006,0.007,-0.1724,1.3545,-0.0085,0.8554
202009,24510,"baltimore city, md",197544,-0.012,0.0978,1852,0.0193,-0.4096,42,-0.1064,-0.2941,1048,0.0917,-0.0934,68,0.4167,0.3077,692,0.2014,-0.4401,383,0.0493,0.7731,132.2932521,0.0085,0.1109,1346,-0.0232,0.0024,266404,-0.0247,0.1524,2235,0.0243,-0.3334,0.2068,0.0059,0.1379
202009,4019,"pima, az",319987.5,-0.0156,0.0954,1510,0.002,-0.4259,43,-0.0851,-0.165,1136,0.0179,-0.0955,132,-0.1951,-0.1316,460,0.0648,-0.4866,2682,0.0472,0.2603,173.069003,0.0113,0.1454,1952,-0.0206,-0.0329,481346,0.022,0.1379,4192,0.0305,-0.119,1.7762,0.0768,0.967
202009,1033,"colbert, al",179950,0,0.0225,118,-0.1631,-0.6254,48.5,-0.2302,-0.4425,76,0.4615,-0.05,0,,,16,-0.5,-0.7143,3,2,2,86.16602687,0.0237,0.0539,1955,-0.077,-0.069,289790,0.005,0.1915,121,-0.1479,-0.6171,0.0254,0.0183,0.0222
202009,19181,"warren, ia",277895,0.0215,-0.0166,193,0.0722,-0.3672,62.5,0.0776,-0.2138,76,0.0556,-0.24,32,-0.2,1,92,-0.1154,-0.4524,209,-0.1255,0.3841,187.1964426,0.0198,0.0701,1557,-0.0013,-0.0454,340120,0.0028,0.0563,402,-0.0406,-0.1184,1.0829,-0.2449,0.5878
202009,37169,"stokes, nc",312500,-0.067,0.4675,63,0.0678,-0.475,81,0.1408,0.2273,28,0.4,0,4,,,4,-0.5,-0.875,35,0.0938,0.0938,0,,,0,,,429081,-0.0109,0.4123,98,0.0769,-0.3553,0.5556,0.0132,0.2889
202009,29097,"jasper, mo",183452.5,0.0195,0.1481,351,0.0057,-0.4785,44.5,-0.0111,-0.3206,228,0.3571,0.0179,4,,,80,-0.1667,-0.5122,453,0.018,2.458,88.52720207,0.0012,0.0581,2001,-0.0005,0.0982,245384,0.0419,0.2404,804,0.0126,0,1.2906,0.0155,1.0959
202009,41051,"multnomah, or",500000,0.0001,0.1,1793,0.0147,-0.3653,42.5,0.0366,-0.1237,1152,-0.0943,-0.17,616,-0.0435,6.7,844,-0.1021,-0.3587,1803,0.0011,27.1719,295.1577165,-0.0024,0.1507,1773.5,0.0082,-0.0465,636288,0.0021,0.1075,3596,0.0078,0.2447,1.0056,-0.0137,0.9829
202009,2020,"anchorage, ak",346500,-0.0073,0.05,892,0.0206,-0.3053,42.5,0.0119,-0.2975,352,-0.2414,-0.1287,16,0,-0.2,360,-0.0625,-0.3077,0,,,190.7356869,0.0084,0.0725,1787,0.0182,-0.0042,407736,0.0114,0.108,892,0.0206,-0.3053,0,0,0
202009,20177,"shawnee, ks",139975,-0.0671,0.003,192,0.0052,-0.4825,23,0,-0.3235,156,0.0541,-0.2353,0,,,64,-0.0588,-0.5152,21,-0.16,0.1053,83.62322719,-0.0011,0.0961,1566.5,-0.0807,-0.1321,196748,-0.0741,0.1194,213,-0.0139,-0.4538,0.1094,-0.0215,0.0582
202009,24037,"st. mary's, md",364050,-0.0027,0.0551,169,0.0432,-0.6042,34,-0.2093,-0.4426,144,0.3333,-0.1,12,2,2,36,-0.1818,-0.6786,129,0.1121,0.6538,156.0726671,-0.0298,0.0584,2328,0.0365,0.0778,423030,0.0032,0.0902,298,0.0719,-0.4099,0.7633,0.0473,0.5806
202009,6033,"lake, ca",325050,0,0.0317,290,0.0105,-0.5869,66,0.0476,-0.1429,112,0,-0.4167,4,0,,64,0.6,-0.6863,272,-0.0842,0.3204,209.0989147,0.0304,0.0956,1516,-0.0525,-0.0346,480012,0.0184,0.1651,562,-0.0377,-0.3811,0.9379,-0.0969,0.6445
202009,36089,"st. lawrence, ny",131000,-0.0579,0.0151,485,-0.0434,-0.4563,96.5,-0.0981,-0.2311,112,0.037,-0.0968,4,,0,84,-0.0455,-0.3,321,-0.0093,1.1837,77.21058239,-0.0357,-0.0172,1642.5,-0.0182,0.0589,173173,-0.013,-0.0099,806,-0.0301,-0.2243,0.6619,0.0228,0.4971
202009,55027,"dodge, wi",254550,-0.0396,0.1189,102,0.0515,-0.5641,49.5,-0.1316,-0.2385,68,0.1333,-0.2609,0,,,24,0,-0.6667,142,-0.0405,-0.0779,116.9262627,-0.0024,-0.0213,1940,-0.0434,0.0935,367355,0.0278,0.2394,244,-0.0041,-0.3711,1.3922,-0.1336,0.734
202009,48213,"henderson, tx",229950,0,-0.1483,438,0.0092,-0.4297,56,-0.0667,-0.2222,188,-0.0784,-0.1132,0,-1,-1,92,0.0455,-0.4651,374,-0.0106,0.406,128.4940115,0.034,-0.0173,1841,0.0016,-0.053,449984,0.0905,0.0924,812,0,-0.2147,0.8539,-0.0171,0.5075
202009,18039,"elkhart, in",224000,-0.0859,0.1748,187,-0.0556,-0.5516,40.5,0.0946,-0.0581,140,-0.0541,-0.0789,0,,-1,76,-0.0952,-0.5366,44,-0.2143,-0.3714,102.1633457,-0.0476,0.1432,2108,-0.0474,0.0498,312145,-0.0182,0.3093,231,-0.0906,-0.5257,0.2353,-0.0475,0.0674
202009,34003,"bergen, nj",637550,-0.0177,-0.0084,3544,-0.0164,-0.246,43.5,0.0357,-0.3409,1612,-0.0428,0.0177,56,0,0.75,684,-0.0393,-0.4063,14,0.2727,3.6667,0,,,0,,,954217,-0.0062,0.0277,3558,-0.0155,-0.2435,0.004,0.0009,0.0033
202009,29077,"greene, mo",221450,-0.0285,0.1073,610,0.0218,-0.3115,43.5,0.2083,-0.1212,372,0.0449,-0.1389,68,0.1333,4.6667,196,0.1667,-0.4096,816,-0.0434,0.4392,115.4327282,0.0079,0.157,1848.5,-0.0209,-0.0307,291511,-0.0254,0.1361,1426,-0.0166,-0.0186,1.3377,-0.0911,0.6978
202009,44007,"providence, ri",309050,-0.0061,0.0645,741,0.0349,-0.5147,35,-0.0541,-0.186,752,0.2129,-0.1132,16,1,0.3333,204,0.275,-0.575,1477,0.0116,0.1998,212.9997214,0.02,0.1151,1492.5,-0.0076,-0.0346,391709,-0.0114,0.0701,2218,0.0193,-0.1958,1.9933,-0.0459,1.1871
202009,20209,"wyandotte, ks",182450,0.0133,0.1379,144,0.0435,-0.5184,42,0.05,-0.1158,112,0.12,-0.2432,4,,0,56,0.1667,-0.6,330,0.0313,2.3673,112.4506434,-0.0025,0.0961,1693.5,0.0177,0.0213,238812,0.0743,0.1788,474,0.0349,0.194,2.2917,-0.0272,1.9639
202009,42027,"centre, pa",299500,-0.0182,0.0257,285,-0.0656,-0.238,58,0.0175,-0.1145,112,-0.2222,-0.125,4,,,100,0.25,-0.2188,265,-0.0112,0.3452,149.540494,-0.0536,0.0486,2000,0.0309,-0.0239,361205,-0.0155,0.0396,550,-0.0401,-0.0368,0.9298,0.0511,0.4031
202009,1101,"montgomery, al",233550,-0.0064,0.1495,690,-0.0625,-0.3435,66.5,0.0231,-0.2356,236,0.18,-0.0328,24,-0.5385,,144,-0.1429,-0.4,350,-0.0278,0.417,98.2637745,-0.0097,0.0599,2263,0.0053,0.075,269818,0.0077,0.1416,1040,-0.0511,-0.1988,0.5072,0.0181,0.2722
202009,27049,"goodhue, mn",305050,-0.0317,0.1735,146,0.0735,-0.3272,60.5,-0.2039,-0.032,64,0,-0.0588,0,-1,-1,32,0.3333,-0.5,95,-0.2149,0.2025,141.6946658,-0.0474,0.09,1956.5,0.0023,0.0483,340486,-0.0283,0.1318,241,-0.0623,-0.1858,0.6507,-0.239,0.2866
202009,17201,"winnebago, il",152500,0.003,0.0957,522,-0.0874,-0.5909,41.5,-0.0349,-0.1531,388,0.0104,-0.2707,8,,1,188,-0.1296,-0.6357,922,-0.0305,0.2244,78.26429381,0.02,0.0527,1844.5,0.0247,0.0458,185446,-0.0038,0.111,1444,-0.0519,-0.2883,1.7663,0.1037,1.1762
202009,53011,"clark, wa",460050,-0.0169,0.0155,942,-0.1382,-0.4976,44.5,0.0595,-0.1275,652,-0.1421,-0.1598,544,-0.0423,6.5556,460,-0.1727,-0.4133,1934,0.0738,17.0748,226.4264085,0.0153,0.101,2139.5,-0.0222,-0.0425,584049,0.0191,0.0986,2876,-0.0062,0.4511,2.0531,0.4053,1.996
202009,17117,"macoupin, il",91049.5,-0.057,-0.0855,171,-0.05,-0.3473,148.5,0.1423,0.5309,28,-0.2222,-0.4167,0,,,28,0,-0.3,88,0.0732,0.2571,60.89222915,-0.0093,-0.0632,1475,-0.0167,-0.0214,141800,0.0022,0.0442,259,-0.0115,-0.2199,0.5146,0.0591,0.2474
202009,13045,"carroll, ga",281050,0.0072,0.1854,619,-0.0373,-0.3816,44.5,-0.0111,-0.1982,284,-0.2283,-0.3238,40,-0.1667,-0.3333,120,-0.1176,-0.4915,756,-0.0503,0.3872,115.1567946,0.0152,0.182,2151.5,0.0139,0.1299,336850,-0.0011,0.1595,1375,-0.0445,-0.1106,1.2213,-0.0166,0.6769
202009,20155,"reno, ks",115050,-0.0409,0.0137,116,0.0545,-0.5521,47,-0.1754,-0.2034,72,0.2857,-0.1429,0,,,32,-0.1111,-0.5,112,-0.145,0.098,69.71846426,-0.0045,0.0157,1673.5,-0.0954,-0.0374,191250,-0.0741,0.0843,228,-0.0539,-0.3684,0.9655,-0.2254,0.5717
202009,41071,"yamhill, or",470300,-0.0201,0.028,147,-0.1923,-0.6659,43.5,-0.1122,-0.2564,120,-0.1892,-0.3478,56,-0.44,6,60,-0.3478,-0.625,305,0.041,12.2609,227.9511992,0.0156,0.0547,2305,0.0168,0.0642,694757,0.008,0.0992,452,-0.0484,-0.0238,2.0748,0.4649,2.0226
202009,32031,"washoe, nv",557250,0.0149,0.1856,728,-0.1197,-0.6082,40.5,-0.1383,-0.2832,584,-0.0201,-0.1705,68,0.1333,0.8889,260,-0.0299,-0.7085,1359,-0.0389,0.2188,262.2819119,0.0222,0.113,2187,-0.0135,0.0306,1099997,-0.063,0.0734,2087,-0.0687,-0.298,1.8668,0.157,1.2667
202009,37023,"burke, nc",277500,-0.04,0.1345,119,0.3678,-0.2273,41,-0.3692,-0.4143,48,0.2,0.5,0,-1,,24,0.2,-0.5,92,0.1646,0.2432,125.1427988,-0.0481,0.0511,2046,0.0079,-0.0395,386804,-0.0298,0.049,211,0.2711,-0.0746,0.7731,-0.1349,0.2926
202009,17019,"champaign, il",216000,-0.018,0.1839,443,-0.0089,-0.5056,65,0.0484,-0.0972,164,0.1714,-0.2407,0,-1,,132,-0.1081,-0.5352,384,-0.1253,0.2549,114.5416667,-0.0049,0.0903,1825,-0.0246,0.0501,261984,-0.0104,0.161,827,-0.0666,-0.312,0.8668,-0.1153,0.5253
202009,37087,"haywood, nc",375050,0.0138,0.1351,266,-0.1192,-0.4825,79.5,0.089,-0.1117,92,-0.08,-0.2813,0,-1,-1,56,-0.3636,-0.5484,235,0.0043,0.2567,177.5797061,0.0456,0.1098,2107.5,-0.0193,0.0481,539937,0.0804,0.1758,501,-0.0653,-0.2853,0.8835,0.1086,0.5196
202009,31109,"lancaster, ne",329200,-0.0011,0.0975,661,-0.0222,-0.4024,76,0.0556,0.4757,264,-0.1646,-0.4159,20,-0.2857,4,76,-0.24,-0.6724,898,0.0124,,134.7632139,0.0201,0.0767,2383.5,-0.0159,0.0208,391430,0.0067,0.1466,1559,-0.0026,0.4096,1.3585,0.0464,1.3585
202009,33005,"cheshire, nh",295000,-0.0002,0.1028,159,-0.0364,-0.5691,49,0.1667,-0.4061,120,-0.0625,0.0714,0,-1,,36,0.2857,-0.5714,142,0.0071,-0.2792,145.2314498,0.0331,0.0784,1962,-0.0268,-0.0195,390491,-0.0245,0.1555,301,-0.0163,-0.4682,0.8931,0.0385,0.3592
202009,22115,"vernon, la",159050,0.0973,0.0635,72,-0.122,-0.5385,99.5,0.1437,0.0699,16,1,-0.4286,0,,,4,-0.5,-0.8571,43,0.075,,89.86928105,0,0.2261,1813.5,0.0075,-0.1393,211232,0.0293,0.0856,115,-0.0574,-0.2628,0.5972,0.1094,0.5972
202009,29189,"st. louis, mo",317500,-0.0232,0.1669,1873,0.0124,-0.3929,49,-0.02,-0.1327,1352,0.101,-0.1198,204,7.5,4.6667,688,0.0361,-0.4658,2456,-0.03,0.2183,155.5641765,0.0217,0.027,2082,-0.0147,0.1809,474479,-0.0068,0.1303,4329,-0.0121,-0.1513,1.3113,-0.0574,0.6578
202009,26067,"ionia, mi",200000,0.0814,0.1768,59,-0.1324,-0.674,43.5,0.0116,-0.0842,48,0.0909,-0.2941,0,,-1,16,0,-0.6364,121,0.0522,8.3077,107.1794918,0.0186,0.0958,1821.5,0.0047,0.0083,226270,0.0095,0.109,180,-0.0164,-0.0722,2.0508,0.3597,1.979
202009,42121,"venango, pa",88000,-0.0643,-0.0072,147,0.028,-0.3609,92.5,0.0511,0.0335,40,0,-0.1667,0,,,32,0.3333,-0.2727,79,-0.0814,0.4107,45.38817997,-0.0559,-0.1559,1416.5,-0.0163,-0.0284,129236,-0.0956,0.0812,226,-0.0131,-0.2098,0.5374,-0.064,0.2939
202009,21101,"henderson, ky",148000,-0.0449,-0.1788,54,0.0189,-0.5,57.5,0.1979,-0.0417,20,0,-0.5,0,,,12,-0.4,-0.625,49,-0.2222,-0.0577,95.23346304,-0.0101,-0.0231,1982,-0.0508,0.01,217107,0.0005,-0.0146,103,-0.1121,-0.3562,0.9074,-0.2813,0.4259
202009,53027,"grays harbor, wa",266050,0.0038,0.0686,234,-0.0751,-0.3676,44.5,0.2027,-0.3047,120,-0.1176,0.0714,0,-1,-1,48,0.2,-0.4783,210,0.0995,0.3816,173.6034532,0.0237,0.0437,1520,0.0013,0.0051,325393,0.0309,0.1327,444,0,-0.1494,0.8974,0.1425,0.4866
202009,37191,"wayne, nc",190500,-0.0127,0.0726,130,-0.1216,-0.5608,47,-0.1607,-0.1897,64,-0.3333,-0.2,4,-0.5,-0.5,20,0,-0.7222,206,0.2047,0.6748,93.63891011,-0.0222,0.0452,2023.5,-0.0373,0.0102,204147,0.0155,0.0583,336,0.0533,-0.1981,1.5846,0.4292,1.1691
202009,45059,"laurens, sc",224750,0.0951,0.0427,98,-0.1091,-0.5442,56,0.098,0.0182,36,-0.3571,-0.5263,4,-0.8333,,28,0.4,-0.5,183,-0.0054,0.2449,0,,,0,,,303707,-0.0237,0.1484,281,-0.0442,-0.2238,1.8673,0.1946,1.1836
202009,29187,"st. francois, mo",179950,0,0.1651,117,0.0636,-0.4891,57,0.14,0.1068,56,0.4,-0.3333,0,,,36,0.125,-0.4375,105,-0.2708,0.0194,101.814465,-0.0004,-0.0568,1684.5,0.0278,0.1382,263287,-0.0181,0.2209,222,-0.126,-0.3313,0.8974,-0.4117,0.4477
202009,53015,"cowlitz, wa",362500,0.0356,0.0901,250,-0.0272,-0.3225,37.5,0.0417,-0.1667,152,-0.2083,-0.2083,44,-0.1538,4.5,76,-0.1739,-0.4865,285,0.044,2.3529,200.8720287,0.0289,0.1408,1864.5,-0.0309,-0.0502,421036,0.0423,-0.0553,535,0.0094,0.1784,1.14,0.0777,0.9096
202009,20091,"johnson, ks",463800,-0.0132,0.089,1100,-0.0126,-0.4836,56,-0.0175,-0.082,672,0.0307,-0.3058,92,0.0952,-0.08,392,0.2099,-0.4896,2168,0.0032,2.6746,170.5925524,0.0155,0.1009,2817,-0.0236,-0.006,596275,0.0021,0.0902,3268,-0.0021,0.2015,1.9709,0.0311,1.6939
202009,8045,"garfield, co",559050,0.0182,-0.0678,464,-0.0511,0.0153,57,0.0364,-0.3091,92,-0.425,0.2105,4,0,,68,0.2143,-0.3704,12,-0.2,-0.9341,267.5134719,0.0191,0.0346,2156,0.016,-0.1178,872769,0.0603,-0.0132,476,-0.0556,-0.2551,0.0259,-0.0048,-0.3724
202009,8101,"pueblo, co",315000,-0.0427,0.1889,278,0.0451,-0.4644,35,-0.0541,-0.0411,228,0.1176,-0.1493,4,-0.6667,0,72,-0.1818,-0.6667,216,-0.0886,2.6,140.2250979,0.042,0.1786,2118,-0.0408,0.0624,556458,0.0045,0.5738,494,-0.0179,-0.1468,0.777,-0.114,0.6614
202009,39037,"darke, oh",117050,-0.0823,-0.0242,132,-0.0704,-0.4523,63,-0.1,0.2115,52,0.1818,-0.48,0,,,32,-0.1111,-0.5556,121,-0.0082,0.198,73.87512801,-0.0409,-0.0217,1578.5,-0.0363,-0.041,152129,-0.0611,-0.0366,253,-0.0417,-0.2602,0.9167,0.0575,0.4976
202009,55039,"fond du lac, wi",212450,-0.0981,0.1206,162,0.0253,-0.4375,49,-0.0392,-0.2462,120,0.0714,-0.0625,0,,,40,-0.1667,-0.4444,203,-0.0773,-0.2827,106.1278195,-0.0089,0.0788,1782.5,-0.0375,0.0192,265306,-0.0387,0.0016,365,-0.0344,-0.3608,1.2531,-0.1393,0.2704
202009,13095,"dougherty, ga",123500,0.033,0.3534,185,-0.0314,-0.5316,63,-0.1486,-0.3368,64,-0.0588,-0.2,0,-1,-1,32,-0.2,-0.619,10,-0.2308,-0.375,68.67406233,0.0896,0.2283,1815,0.0389,0.1386,156853,0.059,0.2717,195,-0.0441,-0.5255,0.0541,-0.014,0.0135
202009,9005,"litchfield, ct",379950,0.0131,0.0996,1418,0.0179,-0.2698,53.5,-0.0446,-0.4456,460,-0.0417,0.25,16,-0.2,,212,0.0392,-0.4904,1,-0.5,-0.6667,173.6679033,0.0133,0.0999,2241.5,0.0007,0.0261,716803,0.001,0.156,1419,0.0172,-0.2704,0.0007,-0.0007,-0.0008
202009,51085,"hanover, va",418000,0.0449,0.0928,321,-0.0446,-0.3228,55,-0.0179,-0.1791,148,-0.0263,-0.0263,156,0.1143,2.9,132,0,-0.1316,489,0.0209,0.4011,169.4730451,0.0477,0.1461,2499,0.0225,-0.0095,449658,0.0497,0.0942,810,-0.0061,-0.0158,1.5234,0.0978,0.7871
202009,13057,"cherokee, ga",397050,0.0053,0.1199,1383,-0.1072,-0.4711,46,-0.0612,-0.1481,840,-0.0278,-0.2708,180,0.6667,1.0455,372,-0.0606,-0.653,1720,0.0082,0.3662,137.7322638,0.0107,0.1492,2246.5,-0.0449,-0.0333,461486,0.0216,0.1305,3103,-0.0467,-0.199,1.2437,0.1423,0.7622
202009,36075,"oswego, ny",149950,-0.0329,0.0097,204,0.0625,-0.5245,64.5,-0.0077,-0.0373,108,0,-0.2703,0,,,60,0.25,-0.5588,343,-0.0115,0.7958,86.06965174,-0.0576,-0.0538,1658,-0.0131,0.052,182360,-0.0482,0.0664,547,0.0148,-0.1177,1.6814,-0.1259,1.2362
202009,18065,"henry, in",122250,0.2481,0.2875,91,0.1667,-0.6566,43,-0.0652,-0.1313,84,0.75,-0.087,4,,,32,0.6,-0.5789,123,-0.0081,0.8923,61.35322458,0.1824,-0.0436,1772,-0.0215,0.1666,154524,0.0297,0.2381,214,0.0594,-0.3515,1.3516,-0.2381,1.1064
202009,4021,"pinal, az",297545,0.0294,0.1531,695,-0.0142,-0.4964,37.5,-0.0385,-0.1848,616,0.1667,-0.1809,224,0.12,1.24,184,0.15,-0.6406,1674,0.0608,0.3317,158.6551506,0.0213,0.1887,1951.5,0.0217,-0.0412,374604,0.0362,0.1271,2369,0.0377,-0.1016,2.4086,0.1703,1.4978
202009,26111,"midland, mi",214950,-0.0656,0.1461,174,0.0235,-0.5527,39.5,0.0395,-0.1684,116,0.381,-0.3696,4,,0,48,0,-0.7333,270,-0.0816,0.4211,110.9151573,-0.0335,0.0569,1744,-0.0931,-0.028,272064,-0.0298,0.1593,444,-0.0431,-0.2332,1.5517,-0.1777,1.0633
202009,22097,"st. landry, la",167050,0.0444,0.0444,197,-0.0483,-0.3322,126.5,-0.1215,0.0412,44,0.375,0,4,,,36,-0.1,-0.4375,95,0.0795,0.25,87.56412798,0.0038,0.0309,1910,0.0058,0.0187,226771,0.0703,0.0829,292,-0.0102,-0.2129,0.4822,0.0571,0.2246
202009,5119,"pulaski, ar",255050,0.0004,0.2467,884,-0.0243,-0.4713,46.5,0.0333,-0.2791,400,-0.1228,-0.2754,8,0,-0.5,288,0.0909,-0.4,653,-0.021,0.4707,113.4554357,0.0096,0.1042,2200.5,0.0131,0.0862,346489,0.0131,0.1847,1537,-0.0229,-0.2736,0.7387,0.0025,0.4731
202009,55079,"milwaukee, wi",204250,-0.0039,0.1671,910,0.1389,-0.4167,36,-0.0526,-0.0526,836,0.0663,-0.1469,4,-0.6667,-0.5,452,0.3614,-0.4205,1414,0.0158,-0.132,131.2190322,0.0404,0.0425,1349.5,0.0041,-0.0706,294563,-0.0218,0.1888,2324,0.0607,-0.2712,1.5538,-0.1883,0.5096
202009,36005,"bronx, ny",400050,-0.0361,-0.0062,1828,0.0033,0.5045,115,-0.1606,0.4935,328,-0.0575,-0.0989,20,1.5,0.25,228,0.0962,-0.1364,482,0.0807,0.4923,315.9266792,0.0015,0.0806,1099,-0.0009,0.1198,532543,-0.0013,-0.0429,2310,0.0185,0.502,0.2637,0.0189,-0.0022
202009,55063,"la crosse, wi",289550,0.0126,0.1389,158,-0.092,-0.4716,49,0.3243,-0.0101,84,-0.25,-0.4167,0,,,52,0,-0.5517,82,-0.0575,0.1389,129.328216,0.0292,0.1076,1934.5,-0.0264,-0.0536,324635,-0.0013,0.0477,240,-0.0805,-0.3531,0.519,0.019,0.2782
202009,55109,"st. croix, wi",353825,-0.0661,0.0768,387,-0.0829,-0.3211,51.5,-0.0636,-0.2482,152,0.0857,-0.05,12,0,2,44,-0.1538,-0.6452,102,-0.2154,-0.0286,165.3374233,-0.0243,0.0765,2140,-0.0242,-0.0151,429784,-0.0219,0.0988,489,-0.1141,-0.2756,0.2636,-0.0445,0.0794
202009,6097,"sonoma, ca",809550,0.012,0.0768,699,-0.1141,-0.45,48.5,0.0543,-0.1849,464,-0.0085,-0.1773,8,-0.5,-0.5,216,-0.129,-0.594,667,-0.0592,0.2657,432.6483397,0.0218,0.0044,1850,-0.0112,0.033,1328041,-0.0006,0.0701,1366,-0.0881,-0.2403,0.9542,0.0556,0.5396
202009,22099,"st. martin, la",228050,-0.0496,0.1262,85,-0.0556,-0.3307,110,0.0092,0.0092,12,-0.5,-0.6667,0,,,16,-0.4286,-0.5556,46,-0.1154,0.4375,113.4960159,0.0682,0.026,1930,-0.0326,0.0353,242492,-0.0473,0.0044,131,-0.0775,-0.1761,0.5412,-0.0366,0.2892
